"run 1, alpha = .06",BRAF,NRAS,TP53,CDKN2A,C15orf23,STK19,OXA1L,ANKRD20A4,RPS27,PTEN,RAC1,TMEM216,ACSM2B,BAGE,LUZP2,SLC38A4,IDH1,PRB2,LCE1B,MRPS31,NOTCH2NL,C8A,HIST1H2AA,NRK,GRXCR1,RUNX1T1,TAF1A,RQCD1,PRB1,NAP1L2,MUM1L1,USP17L2,PRIM2,CDH9,PPP6C,VEGFC,RBM11,FUT9,HBD,NMS,TRAT1,TRIM58,MPP7,CTAGE6P,OR8D4,EMG1,ZNF99,SERPINB3,SPOCK3,HHLA2,CDK4,KLHL4,FRG2B,ELF5,ZNF98,GML,PDE1A,AREG,DDX3X,DMC1,PRB4,DEFB119,OR51S1,SNAP91,AGXT2,RERG,SPAG16,SPRR2G,STARD6,TMCO5A,CRB1,PARM1,DEFB118,LIN7A,ZMAT4,DEFB114,GRXCR2,VSNL1,UGT2A1,PSG4,ACD,POTEG,GK2,ZNF679,FABP2,MKX,TBC1D3B,DACH1,POTEM,HBG1,DEFB112,C3orf71,GNAI2,NDUFB9,HNF4G,MEOX2,EIF3D,PRSS48,TFEC,WDR12,TPTE2,FOLH1B,CLEC4E,UNC119B,KIAA1257,METTL7B,ARL16,HLA-DRA,NR1H4,TTN,OPN5,FAM19A1,RPAP1,CXCR2,CCK,CLEC14A,CERKL,SPANXN5,DPPA2,OR4N2,DAAM2,GZMA,SLC10A2,C4orf22,CSN3,MAP2K1,CLVS2,OR4N4,ABRA,MS4A2,CCDC28A,HSD11B1,OR52J3,LACRT,SSBP2,NMNAT3,PRR23B,ELMOD1,CYLC2,C1QTNF9,CADM2,TNP1,DCDC1,ACTC1,WDR65,ADAMTS2,SOX7,RBM46,PCDHB8,MNDA,MC2R,FGF16,CLCC1,C9,RAPGEF5,TCEB3C,CCDC54,QSOX2,SCGB1C1,TSPAN12,ELOVL4,CTNNB1,DSC3,PHGDH,IL5RA,RPGRIP1,GABRG1,SIGLEC14,KRT26,DEFB116,CPXCR1,XIRP2,THEMIS,LONRF2,PDHA2,DEFB110,UGT1A1,DGAT2L6,MYL2,RBM22,C2orf65,HRNR,ARID2,CCR2,DEFA4,AKAP11,GPR141,LRRC3B,ZNF454,SGCG,N4BP2,SDPR,NBPF7,NCR2,GPR20,CER1,APCS,EDN1,OR4M2,MYCL1,OR10G7,EIF1AX,SPINK13,TNFSF18,ZFX,C17orf67,GLRB,ACBD7,LRRC37A3,RGS18,DLGAP4,TACR3,GPR98,MUCL1,DYNLRB2,CDC20B,COPG2,COX7B2,FASLG,CCDC102B,SULT1E1,SPRR2D,MRPL54,SIRPB1,PRDM13,LIPE,TAS2R9,IGLL5,DSPP,SPRY3,PROS1,CNTN5,ZFP106,CLDN4,GCN1L1,LOC728819,RC3H2,TRHDE,UBE2J2,SLC14A1,ATF5,MUC7,PDCL2,APOB,ACMSD,FAM58A,ZNF711,RSPH6A,KEL,PDGFC,PRRG3,C16orf78,CD2,LRCH2,KRTAP17-1,SNCAIP,SETD1A,PENK,PHC2,CT62,WNT5A,KRTAP4-8,TREML4,DEFB121,IFT52,TAF7L,CPA3,C12orf43,SULT1B1,CRH,TLL1,KIAA1644,SIGLEC7,VPREB1,OR4F6,GPR65,C1orf51,CEACAM6,FAM65C,GRIN3A,DYDC1,KLHDC8A,COL5A2,CD86,NEU4,MAN1A1,GNG2,HS3ST4,MYH8,TAAR6,MCAM,KIR3DL2,ANXA10,CYP21A2,MT4,LECT2,SULT1C3,TANC2,FAM131B,FBXL6,C12orf76,UGT2B7,CLEC17A,PRKAA2,ZNF320,MYPOP,SLC30A10,NEUROD1,KRT78,CRHBP,CCNE1,DUSP22,CD300E,PRB3,COL4A4,OR5J2,CD96,KDM4B,ZNF716,GLIPR1L2,NKAIN3,PTPN22,DEFB115,ATP5F1,TRIM61,GPC5,HORMAD2,C19orf18,KRT77,TULP2,PEX5L,TMEM178,RNF217,C12orf59,REG3A,C12orf54,LOC649330,SPDYE4,LILRB4,TMPRSS11B,C12orf77,PCDP1,REG1B,FER1L6,HGF,CELSR2,EPPK1,STXBP5L,CCDC92,REG4,OR5H2,CABP5,C7orf34,ROPN1L,DSG3,TENC1,NECAB1,GAGE10,RGPD3,RBMS1,KHDC1,NOP10,FHL1,CRCT1,GAS2,GALNTL5,MOG,FAM155A,OR5H14,DMBX1,FAM53C,RP1,FRG1,RALGPS2,SELP,LIPH,STARD4,ALDH1A1,VPS13C,ATG2B,DHRS9,KCNJ9,AVPR1A,TMEM14B,LANCL1,HOXB6,GCG,C11orf24,FGF12,TNFRSF8,ADH1A,IGHMBP2,CLEC2B,OR10AG1,C18orf26,HTN1,CLCN3,MAP3K11,SERPINA10
TBC1D3B,0.578890526,0.506701029,0.499829828,0.504183624,0.49753063,0.502719058,0.501207018,0.494111365,0.498406463,0.505242744,0.496603885,0.503400114,0.492233964,0.513387557,0.497967773,0.492647301,0.50354786,0.50224283,0.498654635,0.494707084,0.499851086,0.490570987,0.497381049,0.489532527,0.492181927,0.495367542,0.502596705,0.496214367,0.511345566,0.492496822,0.500820255,0.496256524,0.502955942,0.500401936,0.498477319,0.496709363,0.495662532,0.494616505,0.500287518,0.497015336,0.500327492,0.496000903,0.493536431,0.492968405,0.497120513,0.500417852,0.506220361,0.500912442,0.495659445,0.497248666,0.495903162,0.495551214,0.495103791,0.496456574,0.49824934,0.496646104,0.496127414,0.494126469,0.496558229,0.492893947,0.495412547,0.497316859,0.495775559,0.4949898,0.493844247,0.497313331,0.494426233,0.497279263,0.496315979,0.492995014,0.494780435,0.497225132,0.497345786,0.491471229,0.497164219,0.497344725,0.496906979,0.496649379,0.495564426,0.505319188,0.494097095,0.49623399,0.49608168,0.495158232,0.497053464,0.496317617,0.496832578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DACH1,0.58139149,0.508525505,0.500601011,0.505623965,0.499232169,0.504108472,0.505254906,0.49561404,0.499911382,0.506663921,0.498116632,0.504917228,0.492969659,0.514735292,0.499652124,0.494933181,0.504708609,0.503474763,0.500190503,0.496215272,0.501309102,0.491941915,0.498929899,0.490582886,0.493718416,0.497866206,0.503968935,0.496087383,0.512718873,0.494093291,0.501328418,0.497765463,0.503581196,0.500884531,0.499978082,0.497599012,0.497171739,0.496105449,0.501757943,0.498529595,0.50180901,0.497546429,0.494634694,0.494399031,0.497736625,0.501882392,0.507675318,0.505416727,0.497314564,0.500201824,0.497408885,0.497022733,0.496609569,0.497937772,0.499530743,0.498193626,0.49328754,0.495629497,0.498203924,0.494393868,0.496913376,0.498836111,0.497347831,0.496219105,0.494502692,0.49876114,0.49593611,0.498794088,0.497828027,0.4944659,0.495448441,0.498241247,0.49885965,0.492962999,0.498673136,0.498858838,0.498418629,0.498162898,0.499892017,0.506723492,0.495597745,0.497936703,0.497536314,0.496659538,0.498559917,0.497829915,0.495961819,0.498507968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POTEM,0.579509447,0.507815554,0.500828235,0.505334536,0.498741897,0.502187045,0.504960678,0.495210723,0.499559874,0.50624156,0.497744459,0.504372681,0.493265369,0.514495312,0.49910688,0.495191775,0.504627048,0.50324235,0.499844682,0.495826226,0.500972184,0.491710156,0.498507701,0.490570571,0.493314752,0.497368789,0.503651717,0.497349016,0.512487477,0.493391712,0.501895295,0.497386555,0.503993402,0.501579083,0.499624085,0.49784442,0.496792585,0.495702713,0.501427168,0.498162855,0.501482634,0.497168356,0.494623349,0.494012853,0.498198978,0.501538807,0.507418167,0.502004172,0.496951014,0.499868695,0.497031569,0.496839518,0.496227004,0.49757613,0.499413589,0.497789151,0.497187528,0.495240168,0.497674258,0.49399593,0.49653045,0.498475706,0.496930064,0.49609949,0.49489819,0.498387594,0.495717932,0.498419216,0.497454406,0.49405114,0.495901147,0.498367292,0.498496211,0.492561778,0.498307979,0.49849631,0.498048296,0.497792378,0.496624796,0.50644869,0.495204813,0.497440531,0.497027172,0.496210465,0.498194814,0.495891296,0.495568438,0.497027008,0.498120274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HBG1,0.580984095,0.508843641,0.50186657,0.506387426,0.499794639,0.504895645,0.506027606,0.496230417,0.500616707,0.507486791,0.498829279,0.505602028,0.494243156,0.515575514,0.500318898,0.496225658,0.5056736,0.504502795,0.500885616,0.496857036,0.50199872,0.492654439,0.499589366,0.491517988,0.494311312,0.498543389,0.504728133,0.498466461,0.513613723,0.494582655,0.502987348,0.498425802,0.505126399,0.502446373,0.500682319,0.498888045,0.497827183,0.49682677,0.502472,0.499218235,0.502564242,0.498230759,0.495709007,0.495057093,0.49931816,0.502663171,0.508392114,0.503083776,0.497989249,0.500957962,0.498063614,0.497732808,0.497251412,0.49863997,0.500326091,0.498836945,0.498288961,0.496303425,0.49869062,0.494993428,0.497552846,0.499527772,0.498004632,0.497193304,0.495969284,0.499517867,0.496539014,0.499515562,0.495006191,0.495099555,0.49502313,0.499426449,0.499677345,0.493547674,0.49935728,0.499555281,0.499094197,0.498842273,0.497703952,0.507504891,0.496192598,0.498595631,0.498230869,0.497305234,0.499242202,0.49856334,0.496584957,0.498097238,0.497727848,0.49929192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEFB112,0.581238467,0.509129918,0.502140467,0.506676375,0.500083922,0.505184738,0.506304012,0.496507448,0.500907911,0.507714327,0.499107039,0.505894577,0.494511573,0.515871009,0.50060774,0.49650357,0.505972848,0.504709553,0.501172408,0.497128808,0.5011932,0.492947992,0.499879812,0.491359244,0.494583394,0.498811481,0.505011449,0.498676111,0.513831259,0.494854731,0.503274934,0.498710802,0.505414969,0.502742608,0.500982883,0.499174434,0.497387571,0.497034953,0.502760755,0.499506675,0.502858358,0.49851754,0.495904314,0.495330392,0.499604374,0.502954103,0.508695146,0.503389334,0.49829536,0.501177491,0.498347165,0.498015106,0.497532832,0.49892671,0.500617176,0.499124916,0.498520928,0.496540564,0.498981987,0.495267569,0.497833593,0.499817481,0.498288719,0.497496795,0.496238134,0.49980778,0.496813444,0.499780209,0.498785677,0.495374272,0.497234885,0.499705503,0.499843969,0.49383266,0.499645611,0.499846044,0.499381804,0.499130334,0.49798411,0.507794868,0.496500125,0.498872146,0.498531706,0.497577193,0.499547435,0.498783569,0.496864446,0.498377929,0.498011144,0.499097047,0.499610928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3orf71,0.581036466,0.508714845,0.503616574,0.505819669,0.499268679,0.504346642,0.505454754,0.495745945,0.500081688,0.506698141,0.49827225,0.505041681,0.493783662,0.514966982,0.499707397,0.495719639,0.505114772,0.503713549,0.500358169,0.496354158,0.501472732,0.492236566,0.499061242,0.491281833,0.493843833,0.49787458,0.504133662,0.497877861,0.513021147,0.493964618,0.502522186,0.49791537,0.504578955,0.5021827,0.500146936,0.498372291,0.497319751,0.496342912,0.501934469,0.498692903,0.50199072,0.497698746,0.495178309,0.494587482,0.498793214,0.502120213,0.507873805,0.502515264,0.497420626,0.500408302,0.49755776,0.497231931,0.496753154,0.498124815,0.49977529,0.498317825,0.497734722,0.495770638,0.498188452,0.49451926,0.497054098,0.498998231,0.497325339,0.496605127,0.494499225,0.498992311,0.496051541,0.498960974,0.497983872,0.49462309,0.495682675,0.498987441,0.499470065,0.493017684,0.498835517,0.499026231,0.498574968,0.498322496,0.497204579,0.507209974,0.495820531,0.498078498,0.497581226,0.496800923,0.498720919,0.497983449,0.496096114,0.497598349,0.497073833,0.498257408,0.498541146,0.498706584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GNAI2,0.581698496,0.509625103,0.502548469,0.507146798,0.500543804,0.505655042,0.506769785,0.496931245,0.501384051,0.508183933,0.499548001,0.506452741,0.494970941,0.516436623,0.501084258,0.496943112,0.506407867,0.505239624,0.501641575,0.497576156,0.502754404,0.493404845,0.50035763,0.492161124,0.49504411,0.499541121,0.505476849,0.499123001,0.514301883,0.495375468,0.503726022,0.499170755,0.505892361,0.503262092,0.501445235,0.499648856,0.498520226,0.497474004,0.50323234,0.499981924,0.503300404,0.498967065,0.49636699,0.495797843,0.500081266,0.503428677,0.509155041,0.503825672,0.498669224,0.501925641,0.498820846,0.498488482,0.498003593,0.499403697,0.501057322,0.499600458,0.498967349,0.497006133,0.499442487,0.495732266,0.498274463,0.500292365,0.498765831,0.497893962,0.496631446,0.500281765,0.497243533,0.500254867,0.499259748,0.495837365,0.497821083,0.500181072,0.500325669,0.494612489,0.500121441,0.500320533,0.49985845,0.499585655,0.498453564,0.508293223,0.496942309,0.499349669,0.499020755,0.497998051,0.500003227,0.499258379,0.497336126,0.49890661,0.49848294,0.499537975,0.49982768,0.4990126,0.500138527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDUFB9,0.581547336,0.509566882,0.502438239,0.506985864,0.500393951,0.505503505,0.506609463,0.496811399,0.501217312,0.508020551,0.499386094,0.506201912,0.494808033,0.516173448,0.50091773,0.496782829,0.505697526,0.50502976,0.501478024,0.497433915,0.502590636,0.49324377,0.500190019,0.492104777,0.494882,0.499123762,0.505312815,0.498983909,0.514233136,0.495152066,0.503582918,0.499018413,0.505733448,0.50304645,0.501281317,0.499484571,0.497775585,0.496841881,0.502290445,0.49981642,0.503136426,0.498813772,0.495724906,0.495632415,0.499915081,0.503263187,0.5089907,0.503700612,0.498582822,0.501478375,0.498654649,0.498321416,0.49783849,0.499236075,0.500896025,0.499434088,0.498802124,0.496843029,0.499275594,0.495569772,0.498137961,0.50012742,0.498595382,0.497800422,0.496640821,0.500119304,0.49720785,0.500091011,0.499093981,0.495674104,0.497533951,0.500014853,0.500154094,0.494143825,0.499955755,0.500155819,0.49969128,0.499439334,0.498311397,0.508089563,0.496913718,0.499283265,0.498842644,0.497882499,0.499838114,0.499092058,0.497169057,0.498683236,0.498317414,0.499372786,0.499662532,0.49896576,0.500138413,0.499954853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HNF4G,0.586134708,0.513971717,0.506839292,0.511769731,0.505096463,0.509920923,0.511005722,0.501502614,0.505889967,0.512664256,0.504106171,0.510643205,0.499496667,0.520182114,0.505598476,0.501507711,0.510197708,0.509487784,0.50607529,0.502138815,0.507095264,0.497573804,0.505212336,0.496566211,0.499651278,0.50383367,0.509685887,0.503632771,0.518264464,0.499708576,0.508037807,0.503945815,0.510154124,0.507422708,0.506050995,0.504194133,0.503082177,0.502220342,0.524672499,0.504542676,0.507721999,0.503529142,0.500916108,0.500301323,0.504591774,0.507840905,0.513211877,0.511652857,0.503220548,0.505976184,0.503367176,0.503039097,0.502557562,0.504003785,0.505359902,0.504162541,0.503743534,0.501572018,0.503924065,0.500317404,0.50281256,0.504849642,0.503305688,0.502494723,0.501219199,0.50530181,0.501812151,0.504813541,0.503708701,0.500401851,0.501954925,0.504722276,0.50487449,0.498863253,0.504679697,0.504876268,0.504408281,0.504167518,0.506322194,0.512455457,0.501707676,0.50389363,0.5037202,0.502539287,0.504538024,0.503820504,0.501900968,0.506313488,0.50304412,0.504097508,0.5043888,0.503547706,0.504781093,0.504721163,0.505167941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEOX2,0.580187339,0.507120778,0.496172373,0.506000429,0.498127148,0.503198315,0.504287032,0.494657577,0.498932788,0.505686191,0.497142899,0.503869051,0.492736918,0.513751501,0.498644418,0.494636843,0.503965524,0.502726297,0.499223852,0.4952555,0.500343644,0.49120741,0.497917908,0.490115587,0.49278601,0.496895413,0.50404545,0.496754688,0.511727445,0.493055016,0.501306064,0.496793527,0.503429321,0.500808956,0.498998988,0.497244298,0.496205572,0.495160781,0.497907938,0.497554481,0.502175769,0.496588704,0.494084704,0.493517958,0.497655323,0.50096253,0.506710895,0.50534784,0.496348136,0.499244593,0.496442911,0.496049959,0.49564972,0.49695816,0.49874092,0.497185693,0.496646929,0.494680572,0.497080206,0.493450315,0.495951558,0.497855209,0.496381572,0.492377996,0.494395912,0.497850031,0.494968551,0.497818196,0.496857439,0.493516029,0.495412273,0.497758248,0.497882904,0.492040491,0.497699553,0.497883053,0.497441851,0.494506195,0.499806382,0.505721726,0.494657461,0.4969562,0.497615802,0.495699895,0.497588598,0.496857427,0.495001987,0.499826281,0.49611108,0.497126758,0.497405126,0.496633829,0.497870251,0.4977211,0.506270722,0.497447359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EIF3D,0.579431661,0.512194468,0.501018882,0.505392545,0.498858145,0.503929201,0.505027838,0.49002212,0.499664778,0.507396094,0.497866261,0.504615585,0.493465292,0.51452344,0.499377534,0.494616305,0.504747932,0.503458133,0.49994877,0.495962182,0.501068165,0.491925641,0.498647716,0.492167163,0.493467892,0.498545449,0.503578922,0.497475346,0.512500617,0.493634834,0.502041076,0.497514917,0.504163083,0.501538105,0.499733206,0.497969283,0.496679775,0.495858704,0.501520284,0.49828189,0.501569803,0.497297928,0.494219095,0.494042348,0.498384714,0.501702467,0.507449792,0.502034004,0.495656126,0.499961439,0.497159444,0.496278851,0.496323573,0.497686205,0.499442411,0.497911143,0.497351003,0.49538047,0.50024813,0.493919674,0.496662078,0.498584254,0.497098498,0.496321399,0.495164803,0.498579772,0.49447456,0.498546946,0.497579273,0.4942121,0.496009849,0.498486184,0.498612443,0.492713545,0.4984258,0.498611912,0.496483131,0.497914489,0.49681226,0.506500219,0.495348384,0.49772419,0.497333121,0.496195936,0.498312871,0.497580172,0.495759445,0.496525862,0.49682644,0.497849143,0.49813006,0.497350239,0.4986019,0.49853376,0.503015692,0.496213956,0.498241253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRSS48,0.575546211,0.503523753,0.496682799,0.501934093,0.494390638,0.499495167,0.500600812,0.491016206,0.495191227,0.501994105,0.493425649,0.500150119,0.48919272,0.510078949,0.498362791,0.491015099,0.500275631,0.499016071,0.495533896,0.491596213,0.496691529,0.487688768,0.4941729,0.486054742,0.489208488,0.493204988,0.502420274,0.493048446,0.508029781,0.489479141,0.497615584,0.493849647,0.499730312,0.497812508,0.495260112,0.493531994,0.49251701,0.494959174,0.497084209,0.493817236,0.497095576,0.492874581,0.490492366,0.489914394,0.493920613,0.497232879,0.503175933,0.497622858,0.492697942,0.49566757,0.492756774,0.492439603,0.491984266,0.493281457,0.495186983,0.491920132,0.493050413,0.491038138,0.494125193,0.489849852,0.49229472,0.494110071,0.492691059,0.491994615,0.490771536,0.494106243,0.491352556,0.494093632,0.493143442,0.489950133,0.485178231,0.494030199,0.494138809,0.488485577,0.49397258,0.494138124,0.493718216,0.493464185,0.4924433,0.502115459,0.491009299,0.493255181,0.49293485,0.492041925,0.493871619,0.493143806,0.491350754,0.492830959,0.492424011,0.493422289,0.493672714,0.492949997,0.494125546,0.493965879,0.498658881,0.491913909,0.492582719,0.493330893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TFEC,0.600975963,0.525908408,0.511878015,0.516407298,0.510434349,0.514965515,0.51601037,0.506911798,0.511191949,0.517350001,0.509462003,0.515691882,0.50482254,0.524714294,0.510888692,0.506833515,0.515647951,0.514561658,0.511294186,0.507523213,0.512210947,0.503312675,0.510240852,0.501939275,0.504968763,0.509183616,0.514654959,0.509063086,0.52293984,0.505211886,0.513226042,0.509090039,0.515183198,0.512624501,0.511265168,0.509535605,0.508498261,0.507523713,0.513080102,0.509903094,0.512938921,0.508946531,0.506228142,0.505736094,0.510236913,0.513031754,0.517872092,0.51340279,0.508600462,0.511067724,0.50870973,0.507761528,0.50791629,0.509295474,0.510407186,0.509523191,0.508604849,0.506949825,0.509201415,0.505674371,0.508172788,0.510206433,0.508656504,0.507751824,0.506551481,0.510197577,0.507114078,0.510171864,0.509187202,0.505761426,0.506740483,0.510061514,0.510239627,0.504202874,0.510012314,0.510231419,0.509764378,0.509529411,0.508292974,0.517260686,0.506880723,0.509234663,0.509057297,0.50793746,0.509868938,0.509185009,0.507263264,0.508671893,0.508386892,0.509455959,0.509749314,0.508878239,0.51013475,0.51005552,0.514320465,0.507687812,0.508447041,0.503983559,0.511029729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
